id,Selling_Price,km_Driven,City_Code,State_Code,Fuel,Seller_Type,Transmission,Owner,Mileage,Engine,Max_Power,Seats,Region_code,Sales_status
3632,425000,69000,2,12,1,0,1,0,19.87,1461,83.8,5,3,0
3633,910000,40000,20,14,1,0,0,0,17.6,1582,126.2,5,0,0
3634,3400000,22000,27,3,1,0,0,0,18,1969,190,5,1,0
3635,535000,40000,17,9,1,0,1,0,26.21,1248,88.5,5,4,0
3636,455000,42312,0,7,1,0,1,0,24.4,1120,71,5,2,0
3637,480000,54891,14,8,1,0,1,0,23.59,1364,67.04,5,1,0
3638,1000000,75010,0,7,1,0,0,0,13.73,1995,148,5,2,0
3639,245000,100000,24,0,1,0,1,0,23.08,1461,63.1,5,3,0
3640,425000,83585,18,4,1,0,1,0,21.43,1364,87.2,5,3,0
3641,570000,56239,2,12,1,0,1,0,22.54,1396,88.73,5,3,0
3642,480000,87847,25,7,1,0,1,0,28.4,1248,74,5,2,0
3643,740000,38817,1,7,1,0,1,0,27.39,1248,74,5,2,0
3644,5400000,7500,11,15,1,0,0,0,16.78,1995,190,5,0,0
3645,5500000,8500,14,8,1,0,0,0,16.78,1995,190,5,1,0
3646,2475000,2000,24,0,1,0,0,0,16.8,1984,150,5,3,0
3647,740000,38817,4,13,1,0,1,0,27.39,1248,74,5,3,0
3648,5400000,7500,25,7,1,0,0,0,16.78,1995,190,5,2,0
3649,5500000,8500,24,0,1,0,0,0,16.78,1995,190,5,3,0
3650,2475000,2000,8,17,1,0,0,0,16.8,1984,150,5,4,0
3651,700000,35278,9,4,1,0,1,0,23.8,1499,98.97,5,3,0
3652,795000,2860,20,14,1,0,1,0,23.8,1499,98.97,5,0,0
3653,250000,78562,16,2,1,0,1,0,20,1399,68,5,2,0
3654,190000,90000,6,5,1,0,1,0,18.8,1248,90,5,3,0
3655,501000,68000,28,12,1,0,1,0,22.9,1248,74,5,3,0
3656,450000,85000,6,5,1,0,1,0,25.8,1498,98.6,5,3,0
3657,490000,67000,13,2,1,0,1,0,28.4,1248,74,5,2,0
3658,500000,77000,22,4,1,0,1,0,28.4,1248,74,5,3,0
3659,825000,71500,26,3,1,0,1,0,22.54,1396,88.73,5,1,0
3660,411000,110000,10,2,1,0,1,0,23.59,1364,67.04,5,2,0
3661,700000,80000,27,3,1,0,1,0,27.39,1248,74,5,1,0
3662,740000,38817,23,5,1,0,1,0,27.39,1248,74,5,3,0
3663,5400000,7500,26,3,1,0,0,0,16.78,1995,190,5,1,0
3664,5500000,8500,6,5,1,0,0,0,16.78,1995,190,5,3,0
3665,2475000,2000,17,9,1,0,0,0,16.8,1984,150,5,4,0
3666,335000,72072,11,15,1,0,1,0,21.1,1248,73.9,5,0,0
3667,415000,82082,19,15,1,0,1,0,22.54,1396,88.73,5,0,0
3668,2900000,31000,23,5,1,0,0,0,13,2143,204,5,3,0
3669,1900000,5000,21,6,1,0,0,0,17.8,1493,113.4,5,0,0
3670,650000,99000,11,15,1,0,0,0,21.66,1498,103.52,5,0,0
3671,515000,68609,15,11,1,0,1,0,22.7,1498,89.84,5,5,0
3672,925000,33360,8,17,1,0,1,0,22.77,1498,98.59,5,4,0
3673,740000,38817,21,6,1,0,1,0,27.39,1248,74,5,0,0
3674,5400000,7500,23,5,1,0,0,0,16.78,1995,190,5,3,0
3675,5500000,8500,16,2,1,0,0,0,16.78,1995,190,5,2,0
3676,2475000,2000,12,1,1,0,0,0,16.8,1984,150,5,1,0
3677,740000,38817,12,1,1,0,1,0,27.39,1248,74,5,1,0
3678,5400000,7500,28,12,1,0,0,0,16.78,1995,190,5,3,0
3679,5500000,8500,12,1,1,0,0,0,16.78,1995,190,5,1,0
3680,2475000,2000,0,7,1,0,0,0,16.8,1984,150,5,2,0
3681,740000,38817,8,17,1,0,1,0,27.39,1248,74,5,4,0
3682,5400000,7500,6,5,1,0,0,0,16.78,1995,190,5,3,0
3683,5500000,8500,16,2,1,0,0,0,16.78,1995,190,5,2,0
3684,2475000,2000,21,6,1,0,0,0,16.8,1984,150,5,0,0
3685,740000,38817,22,4,1,0,1,0,27.39,1248,74,5,3,0
3686,5400000,7500,15,11,1,0,0,0,16.78,1995,190,5,5,0
3687,5500000,8500,22,4,1,0,0,0,16.78,1995,190,5,3,0
3688,2475000,2000,12,1,1,0,0,0,16.8,1984,150,5,1,0
3689,685000,109000,6,5,1,0,1,0,22.7,1498,89.84,5,3,0
3690,565000,114000,8,17,1,0,1,0,25.2,1248,73.94,5,4,0
3691,425000,101000,26,3,1,0,1,0,21.9,1396,88.76,5,1,0
3692,700000,117000,15,11,1,0,1,0,22.32,1582,126.32,5,5,0
3693,1100000,102000,22,4,1,0,0,0,19.62,1995,187.74,5,3,0
3694,900000,108000,18,4,1,0,0,0,17.42,1968,175,5,3,0
3695,1600000,74000,20,14,1,0,0,0,10,2148,170,5,0,0
3696,325000,158000,21,6,1,0,1,0,24.4,1499,98.96,5,0,0
3697,740000,38817,23,5,1,0,1,0,27.39,1248,74,5,3,0
3698,5400000,7500,18,4,1,0,0,0,16.78,1995,190,5,3,0
3699,5500000,8500,2,12,1,0,0,0,16.78,1995,190,5,3,0
3700,2475000,2000,0,7,1,0,0,0,16.8,1984,150,5,2,0
3701,438999,81000,2,12,1,0,1,0,23.4,1248,74,5,3,0
3702,5200000,10000,17,9,1,0,0,0,18.12,1995,190,5,4,0
3703,695000,36800,4,13,1,0,1,0,20.14,1498,88,5,3,0
3704,690000,52200,7,16,1,0,1,0,26.59,1248,74,5,1,0
3705,409999,78000,6,5,1,0,1,0,24,1186,73.97,5,3,0
3706,1650000,16000,26,3,1,0,1,0,17,1956,167.67,5,1,0
3707,2375000,30000,18,4,1,0,0,0,15.73,1968,174.33,5,3,0
3708,2150000,25000,2,12,1,0,1,0,16.3,1956,170.63,5,3,0
3709,2900000,15000,11,15,1,0,0,0,18.25,1968,187.74,5,0,0
3710,975000,36000,23,5,1,0,1,0,28.09,1248,88.5,5,3,0
3711,650000,40000,1,7,1,0,1,0,20.14,1498,88,5,2,0
3712,925000,79000,20,14,1,0,1,0,19.67,1582,126.2,5,0,0
3713,455000,42312,6,5,1,0,1,0,24.4,1120,71,5,3,0
3714,480000,54891,27,3,1,0,1,0,23.59,1364,67.04,5,1,0
3715,1000000,75010,27,3,1,0,0,0,13.73,1995,148,5,1,0
3716,245000,100000,24,0,1,0,1,0,23.08,1461,63.1,5,3,0
3717,2950000,60000,0,7,1,0,0,0,21.76,1995,188,5,2,0
3718,1650000,15000,26,3,1,0,1,0,17,1956,167.67,5,1,0
3719,780000,60000,10,2,1,0,1,0,22.77,1498,98.59,5,2,0
3720,2500000,13500,5,10,1,0,0,0,14.74,2993,270.9,5,4,0
3721,1025000,8000,10,2,1,0,0,0,21.5,1497,108.5,5,2,0
3722,2150000,30000,13,2,1,0,0,0,22.69,1995,190,5,2,0
3723,740000,38817,15,11,1,0,1,0,27.39,1248,74,5,5,0
3724,5400000,7500,13,2,1,0,0,0,16.78,1995,190,5,2,0
3725,5500000,8500,13,2,1,0,0,0,16.78,1995,190,5,2,0
3726,2475000,2000,16,2,1,0,0,0,16.8,1984,150,5,2,0
3727,950000,16034,8,17,1,0,1,0,21.7,1498,98.96,5,4,0
3728,250000,156040,0,7,1,0,1,0,20,1399,68,5,2,0
3729,755000,39000,20,14,1,0,1,0,28.4,1248,74,5,0,0
3730,740000,38817,21,6,1,0,1,0,27.39,1248,74,5,0,0
3731,5400000,7500,1,7,1,0,0,0,16.78,1995,190,5,2,0
3732,5500000,8500,15,11,1,0,0,0,16.78,1995,190,5,5,0
3733,2475000,2000,27,3,1,0,0,0,16.8,1984,150,5,1,0
3734,3975000,31800,1,7,1,0,0,0,17.01,1968,188,5,2,0
3735,5400000,7500,7,16,1,0,0,0,16.78,1995,190,5,1,0
3736,5500000,8500,10,2,1,0,0,0,16.78,1995,190,5,2,0
3737,2475000,2000,19,15,1,0,0,0,16.8,1984,150,5,0,0
3738,4000000,10000,16,2,1,0,0,0,22.48,1995,187.74,5,2,0
3739,1898999,46000,0,7,1,0,0,0,18.25,1968,187.74,5,2,0
3740,1000000,90000,9,4,1,0,0,0,14.94,2143,204,5,3,0
3741,390000,77000,7,16,1,0,1,0,21.1,1248,73.9,5,1,0
3742,475000,77300,7,16,1,0,1,0,21.14,1498,103.52,5,1,0
3743,1925000,91500,9,4,1,0,0,0,10,2148,170,5,3,0
3744,550000,45000,20,14,1,0,1,0,28.4,1248,74,5,0,0
3745,1050000,26000,3,12,1,0,1,0,23,1498,98.96,5,3,0
3746,775000,52000,7,16,1,0,1,0,23.65,1248,88.5,5,1,0
3747,540000,66000,0,7,1,0,1,0,20.14,1498,88.8,5,2,0
3748,660000,78010,3,12,1,0,0,0,21.66,1498,103.52,5,3,0
3749,635000,52000,17,9,1,0,1,0,27.39,1248,74,5,4,0
3750,740000,38817,4,13,1,0,1,0,27.39,1248,74,5,3,0
3751,5400000,7500,13,2,1,0,0,0,16.78,1995,190,5,2,0
3752,5500000,8500,21,6,1,0,0,0,16.78,1995,190,5,0,0
3753,2475000,2000,4,13,1,0,0,0,16.8,1984,150,5,3,0
3754,575000,53000,27,3,1,0,1,0,22.54,1396,88.73,5,1,0
3755,560000,72000,3,12,1,0,1,0,26,1498,98.6,5,3,0
3756,400000,45217,1,7,1,0,1,0,25.83,1498,99,5,2,0
3757,651000,42323,10,2,1,0,1,0,21.19,1396,88.76,5,2,0
3758,1075000,42545,3,12,1,0,0,0,19.62,1998,190,5,3,0
3759,690000,32000,18,4,1,0,1,0,25.1,1248,88.5,5,3,0
3760,465000,27233,24,0,1,0,1,0,27.4,1498,98.63,5,3,0
3761,819999,39000,9,4,1,0,1,0,19.67,1582,126.2,5,3,0
3762,825000,39000,6,5,1,0,1,0,21.38,1396,88.7,5,3,0
3763,599000,92651,13,2,1,0,1,0,21.7,1498,98.96,5,2,0
3764,549000,66657,14,8,1,0,0,0,22.32,1582,126.32,5,1,0
3765,650000,40000,12,1,1,0,1,0,20.14,1498,88,5,1,0
3766,470000,54723,11,15,1,0,1,0,25.2,1248,74,5,0,0
3767,740000,38817,0,7,1,0,1,0,27.39,1248,74,5,2,0
3768,5400000,7500,17,9,1,0,0,0,16.78,1995,190,5,4,0
3769,5500000,8500,8,17,1,0,0,0,16.78,1995,190,5,4,0
3770,2475000,2000,8,17,1,0,0,0,16.8,1984,150,5,4,0
3771,665000,40142,0,7,1,0,1,0,24.4,1120,71,5,2,0
3772,390000,62000,17,9,1,0,1,0,25.32,1198,77,5,4,0
3773,190000,90000,2,12,1,0,1,0,18.8,1248,90,5,3,0
3774,910000,36500,13,2,1,0,1,0,24.3,1248,88.5,5,2,0
3775,751000,44885,10,2,1,0,1,0,26.59,1248,74,5,2,0
3776,875000,50000,23,5,1,0,1,0,24.3,1248,88.5,5,3,0
3777,550000,76000,24,0,1,0,1,0,22.54,1396,88.73,5,3,0
3778,470000,89000,14,8,1,0,1,0,22.9,1248,74,5,1,0
3779,620000,28180,23,5,1,0,1,0,23.65,1248,88.5,5,3,0
3780,325000,69000,14,8,1,0,1,0,18.6,1388,67,5,1,0
3781,550000,206000,4,13,1,0,1,0,22.77,1498,98.59,5,3,0
3782,950000,27000,19,15,1,0,1,0,22.77,1498,98.59,5,0,0
3783,740000,38817,6,5,1,0,1,0,27.39,1248,74,5,3,0
3784,5400000,7500,9,4,1,0,0,0,16.78,1995,190,5,3,0
3785,5500000,8500,16,2,1,0,0,0,16.78,1995,190,5,2,0
3786,2475000,2000,25,7,1,0,0,0,16.8,1984,150,5,2,0
3787,740000,38817,17,9,1,0,1,0,27.39,1248,74,5,4,0
3788,5400000,7500,8,17,1,0,0,0,16.78,1995,190,5,4,0
3789,5500000,8500,20,14,1,0,0,0,16.78,1995,190,5,0,0
3790,2475000,2000,2,12,1,0,0,0,16.8,1984,150,5,3,0
3791,740000,38817,3,12,1,0,1,0,27.39,1248,74,5,3,0
3792,5400000,7500,6,5,1,0,0,0,16.78,1995,190,5,3,0
3793,5500000,8500,28,12,1,0,0,0,16.78,1995,190,5,3,0
3794,2475000,2000,25,7,1,0,0,0,16.8,1984,150,5,2,0
3795,600000,128000,18,4,1,0,1,0,26,1498,98.6,5,3,0
3796,740000,38817,20,14,1,0,1,0,27.39,1248,74,5,0,0
3797,5400000,7500,17,9,1,0,0,0,16.78,1995,190,5,4,0
3798,5500000,8500,22,4,1,0,0,0,16.78,1995,190,5,3,0
3799,2475000,2000,3,12,1,0,0,0,16.8,1984,150,5,3,0
3800,675000,88000,28,12,1,0,0,0,21.66,1498,103.52,5,3,0
3801,591000,60000,16,2,1,0,1,0,21.49,1498,108.5,5,2,0
3802,585000,72000,18,4,1,0,1,0,22.54,1396,88.73,5,3,0
3803,450000,53190,9,4,1,0,1,0,28.4,1248,74,5,3,0
3804,484999,70100,28,12,1,0,1,0,22.54,1396,88.73,5,3,0
3805,650000,47725,26,3,1,0,1,0,27.3,1498,98.6,5,1,0
3806,650000,64000,7,16,1,0,0,0,14.62,1498,113.42,5,1,0
3807,190000,74321,23,5,1,0,1,0,25.44,936,56.3,5,3,0
3808,1050000,77150,10,2,1,0,0,0,17.01,1582,126.2,5,2,0
3809,651000,69000,3,12,1,0,0,0,22.15,1498,108.6,5,3,0
3810,650000,57000,18,4,1,0,1,0,23.65,1248,88.5,5,3,0
3811,799000,61100,7,16,1,0,0,0,14.3,1968,140,5,1,0
3812,2125000,5500,8,17,1,0,1,0,26.8,1597,118,5,4,0
3813,3350000,18000,18,4,1,0,0,0,19.62,1998,190,5,3,0
3814,1290000,29899,12,1,1,0,0,0,22.15,1498,108.6,5,1,0
3815,4600000,6000,27,3,1,0,0,0,17.9,2143,170,5,1,0
3816,910000,20000,19,15,1,0,1,0,17,2596,80.8,5,0,0
3817,850000,59235,10,2,1,0,1,0,19.67,1582,126.2,5,2,0
3818,5800000,21000,28,12,1,0,0,0,16.78,1995,190,5,3,0
3819,802999,50856,3,12,1,0,1,0,26,1498,98.6,5,3,0
3820,495000,59292,26,3,1,0,1,0,28.4,1248,74,5,1,0
3821,790000,16000,9,4,1,0,0,0,28.4,1248,74,5,3,0
3822,375000,61173,28,12,1,0,1,0,27.62,793,47,5,3,0
3823,2450000,30000,13,2,1,0,0,0,18.25,1968,187.74,5,2,0
3824,375000,97000,18,4,1,0,1,0,25.2,1248,74,5,3,0
3825,765000,59000,7,16,1,0,1,0,28.4,1248,74.02,5,1,0
3826,800000,35700,19,15,1,0,1,0,28.4,1248,74.02,5,0,0
3827,3975000,31800,28,12,1,0,0,0,17.01,1968,188,5,3,0
3828,4000000,10000,24,0,1,0,0,0,22.48,1995,187.74,5,3,0
3829,88000,97343,23,5,1,0,1,0,18.8,1248,90,5,3,0
3830,5200000,10000,18,4,1,0,0,0,18.12,1995,190,5,3,0
3831,745000,48000,25,7,1,0,1,0,24.3,1248,88.5,5,2,0
3832,835000,17000,7,16,1,0,1,0,24.3,1248,88.5,5,1,0
3833,695000,36800,10,2,1,0,1,0,20.14,1498,88,5,2,0
3834,725000,36521,0,7,1,0,1,0,24.3,1248,88.5,5,2,0
3835,335000,71000,5,10,1,0,1,0,21.64,1461,84.8,5,4,0
3836,484999,75000,24,0,1,0,1,0,19.87,1461,83.8,5,3,0
3837,246000,56000,28,12,1,0,1,0,22.1,1248,74,5,3,0
3838,221000,65000,17,9,1,0,1,0,19.09,1405,69.01,5,4,0
3839,375000,65000,28,12,1,0,1,0,28.4,1248,74,5,3,0
3840,391000,55000,1,7,1,0,1,0,24.4,1120,71,5,2,0
3841,800000,37161,9,4,1,0,1,0,22.7,1498,89.84,5,3,0
3842,740000,38817,25,7,1,0,1,0,27.39,1248,74,5,2,0
3843,5400000,7500,6,5,1,0,0,0,16.78,1995,190,5,3,0
3844,5500000,8500,26,3,1,0,0,0,16.78,1995,190,5,1,0
3845,2475000,2000,9,4,1,0,0,0,16.8,1984,150,5,3,0
3846,925000,50699,3,12,1,0,1,0,22.77,1498,98.59,5,3,0
3847,1050000,18000,8,17,1,0,1,0,19.6,1461,108.45,5,4,0
3848,550000,80000,19,15,1,0,1,0,25,1493,113.42,5,0,0
3849,675000,108000,11,15,1,0,1,0,23.65,1248,88.5,5,0,0
3850,550000,105000,9,4,1,0,1,0,21.7,1498,98.96,5,3,0
3851,1050000,18000,11,15,1,0,1,0,19.6,1461,108.45,5,0,0
3852,550000,80000,2,12,1,0,1,0,25,1493,113.42,5,3,0
3853,675000,108000,26,3,1,0,1,0,23.65,1248,88.5,5,1,0
3854,550000,105000,9,4,1,0,1,0,21.7,1498,98.96,5,3,0
3855,650000,85000,3,12,1,0,1,0,24.4,1499,98.96,5,3,0
3856,6000000,37000,9,4,1,0,0,0,13.5,2987,254.79,5,3,1
3857,5850000,47000,13,2,1,0,0,0,13.5,2987,282,5,2,1
3858,450000,56290,6,5,1,0,1,0,24,1186,73.97,5,3,1
3859,450000,56290,13,2,1,0,1,0,24,1186,73.97,5,2,1
3860,775000,32000,10,2,1,0,1,0,24.3,1248,88.5,5,2,1
3861,700000,40906,4,13,1,0,1,0,21.66,1498,108.62,5,3,1
3862,450000,56290,22,4,1,0,1,0,24,1186,73.97,5,3,1
3863,2700000,23000,12,1,1,0,0,0,17.9,2143,136,5,1,1
3864,844999,70000,7,16,1,0,1,0,28.09,1248,88.5,5,1,1
3865,1150000,63309,11,15,1,0,1,0,19.67,1582,126.2,5,0,1
3866,450000,56290,22,4,1,0,1,0,24,1186,73.97,5,3,1
3867,450000,56290,15,11,1,0,1,0,24,1186,73.97,5,5,1
3868,450000,56290,9,4,1,0,1,0,24,1186,73.97,5,3,1
3869,450000,56290,6,5,1,0,1,0,24,1186,73.97,5,3,1
3870,750000,52289,3,12,1,0,1,0,25.1,1248,88.5,5,3,1
3871,675000,25471,21,6,1,0,1,0,21.9,1396,90,5,0,1
3872,850000,63982,8,17,1,0,1,0,22.7,1498,89.84,5,4,1
3873,520000,28832,27,3,1,0,1,0,23.4,1248,74,5,1,1
3874,450000,56290,24,0,1,0,1,0,24,1186,73.97,5,3,1
3875,2825000,22000,24,0,1,0,0,0,15.73,1968,174.33,5,3,1
3876,919999,26766,3,12,1,0,1,0,21.5,1497,108.5,5,3,1
3877,3200000,13663,8,17,1,0,0,0,22.69,1995,190,5,4,1
3878,750000,51777,14,8,1,0,1,0,24.3,1248,88.5,5,1,0
3879,500000,62960,22,4,1,0,1,0,25.83,1498,99,5,3,0
3880,450000,56290,5,10,1,0,1,0,24,1186,73.97,5,4,0
3881,450000,56290,15,11,1,0,1,0,24,1186,73.97,5,5,0
3882,775000,32000,4,13,1,0,1,0,24.3,1248,88.5,5,3,0
3883,450000,56290,27,3,1,0,1,0,24,1186,73.97,5,1,0
3884,450000,56290,25,7,1,0,1,0,24,1186,73.97,5,2,0
3885,975000,48698,0,7,1,0,1,0,19.67,1582,126.2,5,2,0
3886,589000,41232,1,7,1,0,1,0,26.59,1248,74,5,2,0
3887,800000,28050,23,5,1,0,1,0,28.09,1248,88.5,5,3,0
3888,2600000,44000,17,9,1,0,0,0,22.69,1995,190,5,4,0
3889,750000,48406,2,12,1,0,1,0,19.87,1461,83.8,5,3,0
3890,450000,56290,16,2,1,0,1,0,24,1186,73.97,5,2,0
3891,450000,56290,17,9,1,0,1,0,24,1186,73.97,5,4,0
3892,650000,44000,13,2,1,0,1,0,23.65,1248,88.5,5,2,0
3893,600000,24500,7,16,1,0,1,0,25.8,1498,98.6,5,1,0
3894,752000,28000,6,5,1,0,1,0,27.39,1248,74,5,3,0
3895,450000,56290,1,7,1,0,1,0,24,1186,73.97,5,2,0
3896,2700000,23000,4,13,1,0,0,0,17.9,2143,136,5,3,0
3897,844999,70000,1,7,1,0,1,0,28.09,1248,88.5,5,2,0
3898,500000,62960,3,12,1,0,1,0,25.83,1498,99,5,3,0
3899,450000,56290,10,2,1,0,1,0,24,1186,73.97,5,2,0
3900,450000,56290,8,17,1,0,1,0,24,1186,73.97,5,4,0
3901,450000,56290,7,16,1,0,1,0,24,1186,73.97,5,1,0
3902,450000,56290,1,7,1,0,1,0,24,1186,73.97,5,2,0
3903,450000,56290,4,13,1,0,1,0,24,1186,73.97,5,3,0
3904,2950000,39000,24,0,1,0,0,0,19.59,1995,187.74,5,3,0
3905,2600000,44000,12,1,1,0,0,0,22.69,1995,190,5,1,0
3906,875000,30000,21,6,1,0,0,0,28.4,1248,74.02,5,0,0
3907,885000,39000,13,2,1,0,1,0,25.5,1498,98.6,5,2,0
3908,960000,42000,4,13,1,0,1,0,23,1498,98.96,5,3,0
3909,1050000,70000,10,2,1,0,1,0,22.32,1582,126.32,5,2,0
3910,810000,47747,4,13,1,0,1,0,28.09,1248,88.5,5,3,0
3911,450000,56290,28,12,1,0,1,0,24,1186,73.97,5,3,0
3912,1650000,69123,16,2,1,0,1,0,17.1,1956,170,5,2,0
3913,875000,77524,5,10,1,0,1,0,22.7,1498,89.84,5,4,0
3914,450000,56290,22,4,1,0,1,0,24,1186,73.97,5,3,0
3915,6000000,37000,15,11,1,0,0,0,13.5,2987,254.79,5,5,0
3916,675000,127991,21,6,1,0,1,0,25.5,1498,98.6,5,0,0
3917,861000,61260,1,7,1,0,1,0,24.3,1248,88.5,5,2,0
3918,750000,43000,19,15,1,0,1,0,22.54,1396,88.73,5,0,0
3919,860000,31000,25,7,1,0,0,0,21.66,1498,103.52,5,2,0
3920,450000,56290,16,2,1,0,1,0,24,1186,73.97,5,2,0
3921,589000,41232,22,4,1,0,1,0,26.59,1248,74,5,3,0
3922,520000,28832,26,3,1,0,1,0,23.4,1248,74,5,1,0
3923,450000,56290,21,6,1,0,1,0,24,1186,73.97,5,0,0
3924,975000,41000,27,3,1,0,1,0,20.5,1582,126.2,5,1,0
3925,625000,70000,23,5,1,0,1,0,23.4,1248,74,5,3,0
3926,650000,44000,8,17,1,0,1,0,23.65,1248,88.5,5,4,0
3927,725000,75000,26,3,1,0,1,0,26.1,1498,99.23,5,1,0
3928,450000,56290,3,12,1,0,1,0,24,1186,73.97,5,3,0
3929,450000,56290,23,5,1,0,1,0,24,1186,73.97,5,3,0
3930,450000,56290,20,14,1,0,1,0,24,1186,73.97,5,0,0
3931,850000,103000,22,4,1,0,1,0,25.6,1498,97.9,5,3,0
3932,450000,56290,13,2,1,0,1,0,24,1186,73.97,5,2,0
3933,750000,89000,10,2,1,0,1,0,21.14,1498,103.6,5,2,0
3934,2825000,22000,8,17,1,0,0,0,15.73,1968,174.33,5,4,0
3935,3300000,60000,18,4,1,0,0,0,0,1950,194,5,3,0
3936,693000,58559,14,8,1,0,1,0,25.2,1248,74,5,1,0
3937,925000,69000,2,12,1,0,1,0,25.6,1498,97.9,5,3,0
3938,675000,127991,20,14,1,0,1,0,25.5,1498,98.6,5,0,0
3939,6000000,37000,10,2,1,0,0,0,13.5,2987,254.79,5,2,0
3940,2950000,39000,8,17,1,0,0,0,19.59,1995,187.74,5,4,0
3941,550000,49000,27,3,1,0,1,0,25.4,1186,73.97,5,1,0
3942,450000,56290,5,10,1,0,1,0,24,1186,73.97,5,4,0
3943,700000,49957,8,17,1,0,1,0,25.83,1498,99,5,4,0
3944,600000,43235,14,8,1,0,1,0,24.29,1498,99,5,1,0
3945,750000,20171,9,4,1,0,0,0,19.87,1461,108.5,5,3,0
3946,525000,37151,7,16,1,0,1,0,27.3,1498,98.6,5,1,0
3947,3200000,45000,11,15,1,0,0,0,19.33,1999,177,5,0,1
3948,2625000,9000,18,4,1,0,0,0,13.6,1999,177,5,3,1
3949,2625000,9000,15,11,1,0,0,0,13.6,1999,177,5,5,1
3950,3200000,45000,11,15,1,0,0,0,19.33,1999,177,5,0,1
3951,2625000,9000,24,0,1,0,0,0,13.6,1999,177,5,3,1
3952,3200000,45000,18,4,1,0,0,0,19.33,1999,177,5,3,1
3953,2625000,9000,26,3,1,0,0,0,13.6,1999,177,5,1,1
3954,3200000,45000,16,2,1,0,0,0,19.33,1999,177,5,2,1
3955,2625000,9000,20,14,1,0,0,0,13.6,1999,177,5,0,1
3956,3200000,45000,12,1,1,0,0,0,19.33,1999,177,5,1,1
3957,2625000,9000,28,12,1,0,0,0,13.6,1999,177,5,3,1
3958,3200000,45000,18,4,1,0,0,0,19.33,1999,177,5,3,1
3959,2625000,9000,26,3,1,0,0,0,13.6,1999,177,5,1,1
3960,3200000,45000,3,12,1,0,0,0,19.33,1999,177,5,3,1
3961,2625000,9000,26,3,1,0,0,0,13.6,1999,177,5,1,1
3962,3200000,45000,23,5,1,0,0,0,19.33,1999,177,5,3,1
3963,3200000,45000,26,3,1,0,0,0,19.33,1999,177,5,1,1
3964,2625000,9000,28,12,1,0,0,0,13.6,1999,177,5,3,1
3965,3200000,45000,20,14,1,0,0,0,19.33,1999,177,5,0,1
3966,3200000,45000,7,16,1,0,0,0,19.33,1999,177,5,1,1
3967,2625000,9000,18,4,1,0,0,0,13.6,1999,177,5,3,0
3968,3200000,45000,0,7,1,0,0,0,19.33,1999,177,5,2,0
3969,2625000,9000,27,3,1,0,0,0,13.6,1999,177,5,1,0
3970,3200000,45000,2,12,1,0,0,0,19.33,1999,177,5,3,0
3971,2625000,9000,22,4,1,0,0,0,13.6,1999,177,5,3,0
3972,3200000,45000,28,12,1,0,0,0,19.33,1999,177,5,3,0
3973,3200000,45000,16,2,1,0,0,0,19.33,1999,177,5,2,0
3974,2711000,9000,16,2,1,0,0,0,13.6,1999,177,5,2,0
3975,3200000,45000,13,2,1,0,0,0,19.33,1999,177,5,2,0
3976,2711000,9000,16,2,1,0,0,0,13.6,1999,177,5,2,0
3977,3200000,45000,11,15,1,0,0,0,19.33,1999,177,5,0,0
3978,2711000,9000,6,5,1,0,0,0,13.6,1999,177,5,3,0
3979,3200000,45000,16,2,1,0,0,0,19.33,1999,177,5,2,0
3980,2711000,9000,19,15,1,0,0,0,13.6,1999,177,5,0,0
3981,3200000,45000,27,3,1,0,0,0,19.33,1999,177,5,1,0
3982,2711000,9000,21,6,1,0,0,0,13.6,1999,177,5,0,0
3983,3200000,45000,24,0,1,0,0,0,19.33,1999,177,5,3,0
3984,2711000,9000,19,15,1,0,0,0,13.6,1999,177,5,0,0
3985,3200000,45000,14,8,1,0,0,0,19.33,1999,177,5,1,0
3986,2711000,9000,3,12,1,0,0,0,13.6,1999,177,5,3,0
3987,3200000,45000,5,10,1,0,0,0,19.33,1999,177,5,4,0
3988,2711000,9000,15,11,1,0,0,0,13.6,1999,177,5,5,0
3989,3200000,45000,11,15,1,0,0,0,19.33,1999,177,5,0,0
3990,2711000,9000,25,7,1,0,0,0,13.6,1999,177,5,2,0
3991,2711000,9000,10,2,1,0,0,0,13.6,1999,177,5,2,0
3992,3200000,45000,25,7,1,0,0,0,19.33,1999,177,5,2,0
3993,2711000,9000,5,10,1,0,0,0,13.6,1999,177,5,4,0
3994,3200000,45000,4,13,1,0,0,0,19.33,1999,177,5,3,0
3995,3200000,45000,28,12,1,0,0,0,19.33,1999,177,5,3,0
3996,2711000,9000,21,6,1,0,0,0,13.6,1999,177,5,0,0
3997,3200000,45000,26,3,1,0,0,0,19.33,1999,177,5,1,0
3998,2711000,9000,2,12,1,0,0,0,13.6,1999,177,5,3,0
3999,3200000,45000,27,3,1,0,0,0,19.33,1999,177,5,1,0
4000,2711000,9000,28,12,1,0,0,0,13.6,1999,177,5,3,0
4001,3200000,45000,3,12,1,0,0,0,19.33,1999,177,5,3,0
4002,2711000,9000,22,4,1,0,0,0,13.6,1999,177,5,3,0
4003,3200000,45000,0,7,1,0,0,0,19.33,1999,177,5,2,0
4004,2711000,9000,1,7,1,0,0,0,13.6,1999,177,5,2,0
4005,3200000,45000,2,12,1,0,0,0,19.33,1999,177,5,3,0
4006,2711000,9000,23,5,1,0,0,0,13.6,1999,177,5,3,0
